R4ID,Identificador,Dist,Ranitas_C4M,C4M
625,21280,16,0,0
626,21281,16,0,0
627,21282,16,0,0
628,21283,16,0,0
629,21284,16,0,0
630,21285,15,0,0
631,21286,15,0,0
632,21287,15,0,0
633,21288,14,0,0
634,21289,14,0,0
635,21290,13,0,0
636,21291,13,0,0
637,21292,13,0,0
638,21293,13,0,0
639,21294,12,0,0
640,21295,12,0,0
641,21296,12,0,0
642,21297,13,0,0
643,21298,13,0,0
644,21299,13,0,0
645,21300,13,0,0
646,21301,14,0,0
647,21302,14,0,0
648,21303,16,0,0
649,21304,16,0,0
650,21305,17,0,0
651,21306,18,0,0
652,21307,19,0,0
653,21308,20,0,0
654,21309,21,0,0
655,21310,22,0,0
656,21311,23,0,0
657,21444,0,2,1
658,21445,0,2,1
659,21446,1,0,0
660,21447,3,0,0
661,21448,4,0,0
662,21449,5,0,0
663,21450,6,0,0
664,21451,7,0,0
665,21452,8,0,0
666,21453,9,0,0
667,21454,10,0,0
668,21455,11,0,0
669,21456,19,0,0
670,21457,19,0,0
671,21458,19,0,0
672,21459,19,0,0
673,21460,19,0,0
674,21461,19,0,0
675,21462,18,0,0
676,21463,18,0,0
677,21464,18,0,0
678,21465,19,0,0
679,21466,19,0,0
680,21467,19,0,0
681,21468,19,0,0
682,21469,19,0,0
683,21470,19,0,0
684,21471,17,0,0
685,21472,17,0,0
686,21473,17,0,0
687,21474,17,0,0
688,21475,17,0,0
689,21476,17,0,0
690,21477,16,0,0
691,21478,16,0,0
692,21479,16,0,0
693,21480,15,0,0
694,21481,15,0,0
695,21482,14,0,0
696,21483,14,0,0
697,21484,14,0,0
698,21485,14,0,0
699,21486,13,0,0
700,21487,13,0,0
701,21488,13,0,0
702,21489,14,0,0
703,21490,14,0,0
704,21491,14,0,0
705,21492,14,0,0
706,21493,15,0,0
707,21494,15,0,0
708,21495,17,0,0
709,21496,17,0,0
710,21497,18,0,0
711,21498,19,0,0
712,21499,20,0,0
713,21500,21,0,0
714,21501,22,0,0
715,21502,23,0,0
716,21503,24,0,0
717,21635,0,3,1
718,21636,0,1,1
719,21637,1,0,0
720,21638,2,0,0
721,21639,4,0,0
722,21640,5,0,0
723,21641,6,0,0
724,21642,7,0,0
725,21643,8,0,0
726,21644,9,0,0
727,21645,10,0,0
728,21646,11,0,0
729,21647,12,0,0
730,21648,20,0,0
731,21649,20,0,0
732,21650,20,0,0
733,21651,20,0,0
734,21652,20,0,0
735,21653,20,0,0
736,21654,19,0,0
737,21655,19,0,0
738,21656,19,0,0
739,21657,20,0,0
740,21658,20,0,0
741,21659,20,0,0
742,21660,20,0,0
743,21661,20,0,0
744,21662,20,0,0
745,21663,18,0,0
746,21664,18,0,0
747,21665,18,0,0
748,21666,18,0,0
749,21667,18,0,0
750,21668,18,0,0
751,21669,17,0,0
752,21670,17,0,0
753,21671,17,0,0
754,21672,16,0,0
755,21673,16,0,0
756,21674,15,0,0
757,21675,15,0,0
758,21676,15,0,0
759,21677,15,0,0
760,21678,14,0,0
761,21679,14,0,0
762,21680,14,0,0
763,21681,15,0,0
764,21682,15,0,0
765,21683,15,0,0
766,21684,15,0,0
767,21685,16,0,0
768,21686,16,0,0
769,21687,18,0,0
770,21688,18,0,0
771,21689,19,0,0
772,21690,20,0,0
773,21691,21,0,0
774,21692,22,0,0
775,21693,23,0,0
776,21694,24,0,0
777,21695,25,0,0
778,21826,0,2,1
779,21827,0,0,1
780,21828,2,0,0
781,21829,3,0,0
782,21830,4,0,0
783,21831,7,0,0
784,21832,8,0,0
785,21833,9,0,0
786,21834,10,0,0
787,21835,11,0,0
788,21836,12,0,0
789,21837,13,0,0
790,21838,14,0,0
791,21839,15,0,0
792,21840,23,0,0
793,21841,23,0,0
794,21842,23,0,0
795,21843,24,0,0
796,21844,24,0,0
797,21845,24,0,0
798,21846,23,0,0
799,21847,23,0,0
800,21848,23,0,0
801,21849,23,0,0
802,21850,23,0,0
803,21851,23,0,0
804,21852,23,0,0
805,21853,23,0,0
806,21854,23,0,0
807,21855,21,0,0
808,21856,21,0,0
809,21857,21,0,0
810,21858,21,0,0
811,21859,21,0,0
812,21860,21,0,0
813,21861,20,0,0
814,21862,20,0,0
815,21863,20,0,0
816,21864,20,0,0
817,21865,20,0,0
818,21866,19,0,0
819,21867,18,0,0
820,21868,18,0,0
821,21869,18,0,0
822,21870,18,0,0
823,21871,18,0,0
824,21872,18,0,0
825,21873,19,0,0
826,21874,19,0,0
827,21875,19,0,0
828,21876,19,0,0
829,21877,20,0,0
830,21878,20,0,0
831,21879,22,0,0
832,21880,22,0,0
833,21881,23,0,0
834,21882,23,0,0
835,21883,24,0,0
836,21884,25,0,0
837,21885,25,0,0
838,21886,26,0,0
839,21887,27,0,0
840,22017,0,2,1
841,22018,0,4,1
842,22019,1,0,0
843,22020,3,0,0
844,22021,4,0,0
845,22022,5,0,0
846,22023,8,0,0
847,22024,9,0,0
848,22025,10,0,0
849,22026,11,0,0
850,22027,12,0,0
851,22028,13,0,0
852,22029,14,0,0
853,22030,15,0,0
854,22031,16,0,0
855,22032,24,0,0
856,22033,24,0,0
857,22034,24,0,0
858,22035,25,0,0
859,22036,25,0,0
860,22037,25,0,0
861,22038,24,0,0
862,22039,24,0,0
863,22040,24,0,0
864,22041,24,0,0
865,22042,24,0,0
866,22043,24,0,0
867,22044,24,0,0
868,22045,24,0,0
869,22046,24,0,0
870,22047,22,0,0
871,22048,22,0,0
872,22049,22,0,0
873,22050,22,0,0
874,22051,22,0,0
875,22052,22,0,0
876,22053,21,0,0
877,22054,21,0,0
878,22055,21,0,0
879,22056,21,0,0
880,22057,21,0,0
881,22058,20,0,0
882,22059,19,0,0
883,22060,19,0,0
884,22061,19,0,0
885,22062,19,0,0
886,22063,19,0,0
887,22064,19,0,0
888,22065,20,0,0
889,22066,20,0,0
890,22067,20,0,0
891,22068,20,0,0
892,22069,21,0,0
893,22070,21,0,0
894,22071,23,0,0
895,22072,23,0,0
896,22073,24,0,0
897,22074,24,0,0
898,22075,25,0,0
899,22076,26,0,0
900,22077,26,0,0
901,22078,27,0,0
902,22079,28,0,0
903,22208,0,3,1
904,22209,0,3,1
905,22210,1,0,0
906,22211,2,0,0
907,22212,4,0,0
908,22213,5,0,0
909,22214,6,0,0
910,22215,9,0,0
911,22216,10,0,0
912,22217,11,0,0
913,22218,12,0,0
914,22219,13,0,0
915,22220,14,0,0
916,22221,15,0,0
917,22222,16,0,0
918,22223,17,0,0
919,22224,25,0,0
920,22225,25,0,0
921,22226,25,0,0
922,22227,26,0,0
923,22228,26,0,0
924,22229,26,0,0
925,22230,25,0,0
926,22231,25,0,0
927,22232,25,0,0
928,22233,25,0,0
929,22234,25,0,0
930,22235,25,0,0
931,22236,25,0,0
932,22237,25,0,0
933,22238,25,0,0
934,22239,23,0,0
935,22240,23,0,0
936,22241,23,0,0
937,22242,23,0,0
938,22243,23,0,0
939,22244,23,0,0
940,22245,22,0,0
941,22246,22,0,0
942,22247,22,0,0
943,22248,22,0,0
944,22249,22,0,0
945,22250,21,0,0
946,22251,20,0,0
947,22252,20,0,0
948,22253,20,0,0
949,22254,20,0,0
950,22255,20,0,0
951,22256,20,0,0
952,22257,21,0,0
953,22258,21,0,0
954,22259,21,0,0
955,22260,21,0,0
956,22261,22,0,0
957,22262,22,0,0
958,22263,24,0,0
959,22264,24,0,0
960,22265,25,0,0
961,22266,25,0,0
962,22267,26,0,0
963,22268,27,0,0
964,22269,27,0,0
965,22270,28,0,0
966,22271,29,0,0
967,22399,0,3,1
968,22400,0,4,1
969,22401,2,0,0
970,22402,3,0,0
971,22403,4,0,0
972,22404,7,0,0
973,22405,8,0,0
974,22406,9,0,0
975,22407,12,0,0
976,22408,13,0,0
977,22409,14,0,0
978,22410,15,0,0
979,22411,16,0,0
980,22412,17,0,0
981,22413,19,0,0
982,22414,20,0,0
983,22415,21,0,0
984,22416,29,0,0
985,22417,29,0,0
986,22418,29,0,0
987,22419,29,0,0
988,22420,29,0,0
989,22421,29,0,0
990,22422,28,0,0
991,22423,28,0,0
992,22424,28,0,0
993,22425,28,0,0
994,22426,28,0,0
995,22427,28,0,0
996,22428,29,0,0
997,22429,29,0,0
998,22430,29,0,0
999,22431,26,0,0
1000,22432,26,0,0
1001,22433,26,0,0
1002,22434,26,0,0
1003,22435,26,0,0
1004,22436,26,0,0
1005,22437,26,0,0
1006,22438,26,0,0
1007,22439,26,0,0
1008,22440,25,0,0
1009,22441,25,0,0
1010,22442,24,0,0
1011,22443,24,0,0
1012,22444,24,0,0
1013,22445,24,0,0
1014,22446,23,0,0
1015,22447,23,0,0
1016,22448,23,0,0
1017,22449,24,0,0
1018,22450,24,0,0
1019,22451,24,0,0
1020,22452,24,0,0
1021,22453,25,0,0
1022,22454,25,0,0
1023,22455,27,0,0
1024,22456,27,0,0
1025,22457,28,0,0
1026,22458,28,0,0
1027,22459,29,0,0
1028,22460,30,0,0
1029,22461,30,0,0
1030,22462,31,0,0
1031,22463,32,0,0
1032,22590,0,2,1
1033,22591,0,1,1
1034,22592,1,0,0
1035,22593,3,0,0
1036,22594,4,0,0
1037,22595,5,0,0
1038,22596,8,0,0
1039,22597,9,0,0
1040,22598,10,0,0
1041,22599,13,0,0
1042,22600,14,0,0
1043,22601,15,0,0
1044,22602,16,0,0
1045,22603,17,0,0
1046,22604,18,0,0
1047,22605,20,0,0
1048,22606,21,0,0
1049,22607,22,0,0
1050,22608,30,0,0
1051,22609,30,0,0
1052,22610,30,0,0
1053,22611,30,0,0
1054,22612,30,0,0
1055,22613,30,0,0
1056,22614,29,0,0
1057,22615,29,0,0
1058,22616,29,0,0
1059,22617,29,0,0
1060,22618,29,0,0
1061,22619,29,0,0
1062,22620,30,0,0
1063,22621,30,0,0
1064,22622,30,0,0
1065,22623,27,0,0
1066,22624,27,0,0
1067,22625,27,0,0
1068,22626,27,0,0
1069,22627,27,0,0
1070,22628,27,0,0
1071,22629,27,0,0
1072,22630,27,0,0
1073,22631,27,0,0
1074,22632,26,0,0
1075,22633,26,0,0
1076,22634,25,0,0
1077,22635,25,0,0
1078,22636,25,0,0
1079,22637,25,0,0
1080,22638,24,0,0
1081,22639,24,0,0
1082,22640,24,0,0
1083,22641,25,0,0
1084,22642,25,0,0
1085,22643,25,0,0
1086,22644,25,0,0
1087,22645,26,0,0
1088,22646,26,0,0
1089,22647,28,0,0
1090,22648,28,0,0
1091,22649,29,0,0
1092,22650,29,0,0
1093,22651,30,0,0
1094,22652,31,0,0
1095,22653,31,0,0
1096,22654,32,0,0
1097,22655,33,0,0
1098,22781,0,4,1
1099,22782,0,3,1
1100,22783,1,0,0
1101,22784,2,0,0
1102,22785,4,0,0
1103,22786,5,0,0
1104,22787,6,0,0
1105,22788,9,0,0
1106,22789,10,0,0
1107,22790,11,0,0
1108,22791,14,0,0
1109,22792,15,0,0
1110,22793,16,0,0
1111,22794,17,0,0
1112,22795,18,0,0
1113,22796,19,0,0
1114,22797,21,0,0
1115,22798,22,0,0
1116,22799,23,0,0
1117,22800,31,0,0
1118,22801,31,0,0
1119,22802,31,0,0
1120,22803,31,0,0
1121,22804,31,0,0
1122,22805,31,0,0
1123,22806,30,0,0
1124,22807,30,0,0
1125,22808,30,0,0
1126,22809,30,0,0
1127,22810,30,0,0
1128,22811,30,0,0
1129,22812,31,0,0
1130,22813,31,0,0
1131,22814,31,0,0
1132,22815,28,0,0
1133,22816,28,0,0
1134,22817,28,0,0
1135,22818,28,0,0
1136,22819,28,0,0
1137,22820,28,0,0
1138,22821,28,0,0
1139,22822,28,0,0
1140,22823,28,0,0
1141,22824,27,0,0
1142,22825,27,0,0
1143,22826,26,0,0
1144,22827,26,0,0
1145,22828,26,0,0
1146,22829,26,0,0
1147,22830,25,0,0
1148,22831,25,0,0
1149,22832,25,0,0
1150,22833,26,0,0
1151,22834,26,0,0
1152,22835,26,0,0
1153,22836,26,0,0
1154,22837,27,0,0
1155,22838,27,0,0
1156,22839,29,0,0
1157,22840,29,0,0
1158,22841,30,0,0
1159,22842,30,0,0
1160,22843,31,0,0
1161,22844,32,0,0
1162,22845,32,0,0
1163,22846,33,0,0
1164,22847,34,0,0
1165,22972,0,0,1
1166,22973,0,4,1
1167,22974,2,0,0
1168,22975,3,0,0
1169,22976,4,0,0
1170,22977,7,0,0
1171,22978,8,0,0
1172,22979,9,0,0
1173,22980,12,0,0
1174,22981,13,0,0
1175,22982,14,0,0
1176,22983,17,0,0
1177,22984,18,0,0
1178,22985,19,0,0
1179,22986,20,0,0
1180,22987,21,0,0
1181,22988,22,0,0
1182,22989,24,0,0
1183,22990,25,0,0
1184,22991,26,0,0
1185,22992,34,0,0
1186,22993,34,0,0
1187,22994,34,0,0
1188,22995,34,0,0
1189,22996,34,0,0
1190,22997,34,0,0
1191,22998,34,0,0
1192,22999,34,0,0
1193,23000,34,0,0
1194,23001,33,0,0
1195,23002,33,0,0
1196,23003,33,0,0
1197,23004,34,0,0
1198,23005,34,0,0
1199,23006,34,0,0
1200,23007,31,0,0
1201,23008,31,0,0
1202,23009,31,0,0
1203,23010,32,0,0
1204,23011,32,0,0
1205,23012,32,0,0
1206,23013,31,0,0
1207,23014,31,0,0
1208,23015,31,0,0
1209,23016,31,0,0
1210,23017,31,0,0
1211,23018,30,0,0
1212,23019,30,0,0
1213,23020,30,0,0
1214,23021,30,0,0
1215,23022,29,0,0
1216,23023,29,0,0
1217,23024,29,0,0
1218,23025,29,0,0
1219,23026,29,0,0
1220,23027,29,0,0
1221,23028,29,0,0
1222,23029,30,0,0
1223,23030,30,0,0
1224,23031,32,0,0
1225,23032,32,0,0
1226,23033,33,0,0
1227,23034,33,0,0
1228,23035,34,0,0
1229,23036,35,0,0
1230,23037,35,0,0
1231,23038,36,0,0
1232,23039,37,0,0
1233,23163,0,1,1
1234,23164,0,1,1
1235,23165,1,0,0
1236,23166,3,0,0
1237,23167,4,0,0
1238,23168,5,0,0
1239,23169,8,0,0
1240,23170,9,0,0
1241,23171,10,0,0
1242,23172,13,0,0
1243,23173,14,0,0
1244,23174,15,0,0
