R2ID,Identificador,Dist,Ranitas_C6M,C6M
1923,9432,34,0,0
1924,9433,35,0,0
1925,9434,36,0,0
1926,9435,37,0,0
1927,9436,37,0,0
1928,9437,36,0,0
1929,9438,38,0,0
1930,9439,22,0,0
1931,9440,22,0,0
1932,9441,22,0,0
1933,9442,22,0,0
1934,9443,22,0,0
1935,9444,22,0,0
1936,9445,22,0,0
1937,9446,23,0,0
1938,9447,23,0,0
1939,9448,23,0,0
1940,9449,22,0,0
1941,9450,22,0,0
1942,9451,22,0,0
1943,9452,23,0,0
1944,9453,23,0,0
1945,9454,23,0,0
1946,9455,23,0,0
1947,9456,23,0,0
1948,9457,23,0,0
1949,9458,22,0,0
1950,9459,22,0,0
1951,9460,22,0,0
1952,9461,23,0,0
1953,9462,23,0,0
1954,9463,23,0,0
1955,9464,24,0,0
1956,9465,24,0,0
1957,9466,24,0,0
1958,9467,25,0,0
1959,9468,25,0,0
1960,9469,24,0,0
1961,9470,25,0,0
1962,9471,25,0,0
1963,9472,25,0,0
1964,9473,26,0,0
1965,9474,25,0,0
1966,9475,25,0,0
1967,9476,25,0,0
1968,9477,25,0,0
1969,9478,24,0,0
1970,9479,24,0,0
1971,9480,24,0,0
1972,9481,23,0,0
1973,9482,23,0,0
1974,9483,23,0,0
1975,9484,22,0,0
1976,9485,20,0,0
1977,9486,20,0,0
1978,9487,19,0,0
1979,9488,19,0,0
1980,9489,18,0,0
1981,9490,17,0,0
1982,9491,17,0,0
1983,9492,15,0,0
1984,9493,14,0,0
1985,9494,13,0,0
1986,9495,11,0,0
1987,9496,10,0,0
1988,9497,9,0,0
1989,9498,7,0,0
1990,9499,6,0,0
1991,9500,5,0,0
1992,9501,3,0,0
1993,9502,2,0,0
1994,9503,2,0,0
1995,9504,1,0,0
1996,9505,0,0,1
1997,9506,0,3,1
1998,9507,0,1,1
1999,9600,9,0,0
2000,9601,10,0,0
2001,9602,11,0,0
2002,9603,13,0,0
2003,9604,13,0,0
2004,9605,15,0,0
2005,9606,15,0,0
2006,9607,15,0,0
2007,9608,17,0,0
2008,9609,17,0,0
2009,9610,18,0,0
2010,9611,20,0,0
2011,9612,21,0,0
2012,9613,21,0,0
2013,9614,24,0,0
2014,9615,24,0,0
2015,9616,24,0,0
2016,9617,27,0,0
2017,9618,27,0,0
2018,9619,28,0,0
2019,9620,30,0,0
2020,9621,31,0,0
2021,9622,31,0,0
2022,9623,33,0,0
2023,9624,33,0,0
2024,9625,34,0,0
2025,9626,35,0,0
2026,9627,36,0,0
2027,9628,36,0,0
2028,9629,35,0,0
2029,9630,37,0,0
2030,9631,38,0,0
2031,9632,38,0,0
2032,9633,38,0,0
2033,9634,39,0,0
2034,9635,39,0,0
2035,9636,23,0,0
2036,9637,23,0,0
2037,9638,24,0,0
2038,9639,24,0,0
2039,9640,24,0,0
2040,9641,23,0,0
2041,9642,23,0,0
2042,9643,23,0,0
2043,9644,24,0,0
2044,9645,24,0,0
2045,9646,24,0,0
2046,9647,24,0,0
2047,9648,24,0,0
2048,9649,24,0,0
2049,9650,23,0,0
2050,9651,23,0,0
2051,9652,23,0,0
2052,9653,24,0,0
2053,9654,24,0,0
2054,9655,24,0,0
2055,9656,25,0,0
2056,9657,25,0,0
2057,9658,25,0,0
2058,9659,26,0,0
2059,9660,26,0,0
2060,9661,25,0,0
2061,9662,26,0,0
2062,9663,26,0,0
2063,9664,26,0,0
2064,9665,27,0,0
2065,9666,26,0,0
2066,9667,26,0,0
2067,9668,26,0,0
2068,9669,26,0,0
2069,9670,25,0,0
2070,9671,25,0,0
2071,9672,25,0,0
2072,9673,24,0,0
2073,9674,24,0,0
2074,9675,24,0,0
2075,9676,23,0,0
2076,9677,21,0,0
2077,9678,21,0,0
2078,9679,20,0,0
2079,9680,20,0,0
2080,9681,19,0,0
2081,9682,18,0,0
2082,9683,18,0,0
2083,9684,16,0,0
2084,9685,15,0,0
2085,9686,14,0,0
2086,9687,12,0,0
2087,9688,11,0,0
2088,9689,10,0,0
2089,9690,8,0,0
2090,9691,7,0,0
2091,9692,6,0,0
2092,9693,4,0,0
2093,9694,3,0,0
2094,9695,3,0,0
2095,9696,2,0,0
2096,9697,1,0,0
2097,9698,1,0,0
2098,9699,0,2,1
2099,9700,0,2,1
2100,9792,8,0,0
2101,9793,9,0,0
2102,9794,10,0,0
2103,9795,12,0,0
2104,9796,12,0,0
2105,9797,14,0,0
2106,9798,14,0,0
2107,9799,14,0,0
2108,9800,16,0,0
2109,9801,16,0,0
2110,9802,17,0,0
2111,9803,19,0,0
2112,9804,20,0,0
2113,9805,20,0,0
2114,9806,23,0,0
2115,9807,23,0,0
2116,9808,23,0,0
2117,9809,26,0,0
2118,9810,26,0,0
2119,9811,27,0,0
2120,9812,29,0,0
2121,9813,30,0,0
2122,9814,30,0,0
2123,9815,32,0,0
2124,9816,32,0,0
2125,9817,33,0,0
2126,9818,34,0,0
2127,9819,35,0,0
2128,9820,35,0,0
2129,9821,34,0,0
2130,9822,36,0,0
2131,9823,37,0,0
2132,9824,37,0,0
2133,9825,37,0,0
2134,9826,38,0,0
2135,9827,38,0,0
2136,9828,38,0,0
2137,9829,38,0,0
2138,9830,39,0,0
2139,9831,39,0,0
2140,9832,25,0,0
2141,9833,24,0,0
2142,9834,24,0,0
2143,9835,24,0,0
2144,9836,25,0,0
2145,9837,25,0,0
2146,9838,25,0,0
2147,9839,25,0,0
2148,9840,25,0,0
2149,9841,25,0,0
2150,9842,24,0,0
2151,9843,24,0,0
2152,9844,24,0,0
2153,9845,25,0,0
2154,9846,25,0,0
2155,9847,25,0,0
2156,9848,26,0,0
2157,9849,26,0,0
2158,9850,26,0,0
2159,9851,27,0,0
2160,9852,27,0,0
2161,9853,26,0,0
2162,9854,27,0,0
2163,9855,27,0,0
2164,9856,27,0,0
2165,9857,28,0,0
2166,9858,27,0,0
2167,9859,27,0,0
2168,9860,27,0,0
2169,9861,27,0,0
2170,9862,26,0,0
2171,9863,26,0,0
2172,9864,26,0,0
2173,9865,25,0,0
2174,9866,25,0,0
2175,9867,25,0,0
2176,9868,24,0,0
2177,9869,22,0,0
2178,9870,22,0,0
2179,9871,21,0,0
2180,9872,21,0,0
2181,9873,20,0,0
2182,9874,19,0,0
2183,9875,19,0,0
2184,9876,17,0,0
2185,9877,16,0,0
2186,9878,15,0,0
2187,9879,13,0,0
2188,9880,12,0,0
2189,9881,11,0,0
2190,9882,9,0,0
2191,9883,8,0,0
2192,9884,7,0,0
2193,9885,5,0,0
2194,9886,4,0,0
2195,9887,4,0,0
2196,9888,3,0,0
2197,9889,2,0,0
2198,9890,2,0,0
2199,9891,1,0,0
2200,9892,0,0,1
2201,9893,0,1,1
2202,9984,5,0,0
2203,9985,6,0,0
2204,9986,7,0,0
2205,9987,8,0,0
2206,9988,8,0,0
2207,9989,10,0,0
2208,9990,10,0,0
2209,9991,10,0,0
2210,9992,12,0,0
2211,9993,12,0,0
2212,9994,13,0,0
2213,9995,15,0,0
2214,9996,16,0,0
2215,9997,16,0,0
2216,9998,19,0,0
2217,9999,19,0,0
2218,10000,19,0,0
2219,10001,21,0,0
2220,10002,21,0,0
2221,10003,22,0,0
2222,10004,24,0,0
2223,10005,25,0,0
2224,10006,25,0,0
2225,10007,28,0,0
2226,10008,28,0,0
2227,10009,29,0,0
2228,10010,30,0,0
2229,10011,31,0,0
2230,10012,31,0,0
2231,10013,31,0,0
2232,10014,32,0,0
2233,10015,33,0,0
2234,10016,34,0,0
2235,10017,34,0,0
2236,10018,35,0,0
2237,10019,35,0,0
2238,10020,36,0,0
2239,10021,36,0,0
2240,10022,37,0,0
2241,10023,37,0,0
2242,10024,38,0,0
2243,10025,38,0,0
2244,10026,38,0,0
2245,10027,38,0,0
2246,10028,38,0,0
2247,10029,38,0,0
2248,10030,39,0,0
2249,10031,39,0,0
2250,10032,39,0,0
2251,10033,25,0,0
2252,10034,25,0,0
2253,10035,25,0,0
2254,10036,25,0,0
2255,10037,26,0,0
2256,10038,26,0,0
2257,10039,26,0,0
2258,10040,27,0,0
2259,10041,27,0,0
2260,10042,27,0,0
2261,10043,29,0,0
2262,10044,29,0,0
2263,10045,28,0,0
2264,10046,28,0,0
2265,10047,28,0,0
2266,10048,28,0,0
2267,10049,29,0,0
2268,10050,28,0,0
2269,10051,28,0,0
2270,10052,28,0,0
2271,10053,28,0,0
2272,10054,27,0,0
2273,10055,28,0,0
2274,10056,28,0,0
2275,10057,27,0,0
2276,10058,27,0,0
2277,10059,27,0,0
2278,10060,26,0,0
2279,10061,24,0,0
2280,10062,24,0,0
2281,10063,23,0,0
2282,10064,22,0,0
2283,10065,21,0,0
2284,10066,20,0,0
2285,10067,20,0,0
2286,10068,18,0,0
2287,10069,17,0,0
2288,10070,16,0,0
2289,10071,14,0,0
2290,10072,13,0,0
2291,10073,12,0,0
2292,10074,10,0,0
2293,10075,9,0,0
2294,10076,8,0,0
2295,10077,6,0,0
2296,10078,5,0,0
2297,10079,5,0,0
2298,10080,4,0,0
2299,10081,3,0,0
2300,10082,3,0,0
2301,10083,2,0,0
2302,10084,1,0,0
2303,10085,0,0,1
2304,10086,0,0,1
2305,10087,0,1,1
2306,10176,4,0,0
2307,10177,5,0,0
2308,10178,6,0,0
2309,10179,7,0,0
2310,10180,7,0,0
2311,10181,9,0,0
2312,10182,9,0,0
2313,10183,9,0,0
2314,10184,11,0,0
2315,10185,11,0,0
2316,10186,12,0,0
2317,10187,14,0,0
2318,10188,15,0,0
2319,10189,15,0,0
2320,10190,18,0,0
2321,10191,18,0,0
2322,10192,18,0,0
2323,10193,20,0,0
2324,10194,20,0,0
2325,10195,21,0,0
2326,10196,23,0,0
2327,10197,24,0,0
2328,10198,24,0,0
2329,10199,27,0,0
2330,10200,27,0,0
2331,10201,28,0,0
2332,10202,29,0,0
2333,10203,30,0,0
2334,10204,30,0,0
2335,10205,30,0,0
2336,10206,31,0,0
2337,10207,32,0,0
2338,10208,33,0,0
2339,10209,33,0,0
2340,10210,34,0,0
2341,10211,34,0,0
2342,10212,35,0,0
2343,10213,35,0,0
2344,10214,36,0,0
2345,10215,36,0,0
2346,10216,37,0,0
2347,10217,37,0,0
2348,10218,37,0,0
2349,10219,37,0,0
2350,10220,37,0,0
2351,10221,37,0,0
2352,10222,38,0,0
2353,10223,38,0,0
2354,10224,38,0,0
2355,10225,39,0,0
2356,10226,38,0,0
2357,10227,38,0,0
2358,10228,38,0,0
2359,10229,38,0,0
2360,10230,38,0,0
2361,10231,38,0,0
2362,10232,28,0,0
2363,10233,28,0,0
2364,10234,28,0,0
2365,10235,30,0,0
2366,10236,30,0,0
2367,10237,29,0,0
2368,10238,29,0,0
2369,10239,29,0,0
2370,10240,29,0,0
2371,10241,30,0,0
2372,10242,29,0,0
2373,10243,29,0,0
2374,10244,29,0,0
2375,10245,29,0,0
2376,10246,28,0,0
2377,10247,29,0,0
2378,10248,29,0,0
2379,10249,28,0,0
2380,10250,28,0,0
2381,10251,28,0,0
2382,10252,27,0,0
2383,10253,25,0,0
2384,10254,25,0,0
2385,10255,24,0,0
2386,10256,23,0,0
2387,10257,22,0,0
2388,10258,21,0,0
2389,10259,21,0,0
2390,10260,19,0,0
2391,10261,18,0,0
2392,10262,17,0,0
2393,10263,15,0,0
2394,10264,14,0,0
2395,10265,13,0,0
2396,10266,11,0,0
2397,10267,10,0,0
2398,10268,9,0,0
2399,10269,7,0,0
2400,10270,6,0,0
2401,10271,6,0,0
2402,10272,5,0,0
2403,10273,4,0,0
2404,10274,4,0,0
2405,10275,3,0,0
2406,10276,2,0,0
2407,10277,1,0,0
2408,10278,1,0,0
2409,10279,0,0,1
2410,10280,0,4,1
2411,10281,0,0,1
2412,10282,0,2,1
2413,10368,3,0,0
2414,10369,4,0,0
2415,10370,5,0,0
2416,10371,6,0,0
2417,10372,6,0,0
2418,10373,8,0,0
2419,10374,8,0,0
2420,10375,8,0,0
2421,10376,10,0,0
2422,10377,10,0,0
2423,10378,11,0,0
2424,10379,13,0,0
2425,10380,14,0,0
2426,10381,14,0,0
2427,10382,17,0,0
2428,10383,17,0,0
2429,10384,17,0,0
2430,10385,19,0,0
2431,10386,19,0,0
2432,10387,20,0,0
2433,10388,22,0,0
2434,10389,23,0,0
2435,10390,23,0,0
2436,10391,26,0,0
2437,10392,26,0,0
2438,10393,27,0,0
2439,10394,28,0,0
2440,10395,29,0,0
2441,10396,29,0,0
2442,10397,29,0,0
2443,10398,30,0,0
2444,10399,31,0,0
2445,10400,32,0,0
2446,10401,32,0,0
2447,10402,33,0,0
2448,10403,33,0,0
2449,10404,34,0,0
2450,10405,34,0,0
2451,10406,35,0,0
2452,10407,35,0,0
2453,10408,36,0,0
2454,10409,36,0,0
2455,10410,36,0,0
2456,10411,36,0,0
2457,10412,36,0,0
2458,10413,36,0,0
2459,10414,37,0,0
2460,10415,37,0,0
2461,10416,37,0,0
2462,10417,38,0,0
2463,10418,37,0,0
2464,10419,37,0,0
2465,10420,37,0,0
2466,10421,37,0,0
2467,10422,37,0,0
2468,10423,37,0,0
2469,10424,37,0,0
2470,10425,37,0,0
2471,10426,37,0,0
2472,10427,37,0,0
2473,10428,37,0,0
2474,10429,30,0,0
2475,10430,30,0,0
2476,10431,30,0,0
2477,10432,30,0,0
2478,10433,31,0,0
2479,10434,30,0,0
2480,10435,30,0,0
2481,10436,30,0,0
2482,10437,30,0,0
2483,10438,29,0,0
2484,10439,30,0,0
2485,10440,30,0,0
2486,10441,29,0,0
2487,10442,29,0,0
2488,10443,29,0,0
2489,10444,28,0,0
2490,10445,26,0,0
2491,10446,26,0,0
2492,10447,25,0,0
2493,10448,24,0,0
2494,10449,23,0,0
2495,10450,22,0,0
2496,10451,22,0,0
2497,10452,20,0,0
2498,10453,19,0,0
2499,10454,18,0,0
2500,10455,16,0,0
2501,10456,15,0,0
2502,10457,14,0,0
2503,10458,12,0,0
2504,10459,11,0,0
2505,10460,10,0,0
2506,10461,8,0,0
2507,10462,7,0,0
2508,10463,7,0,0
2509,10464,6,0,0
2510,10465,5,0,0
2511,10466,5,0,0
2512,10467,4,0,0
2513,10468,3,0,0
2514,10469,2,0,0
2515,10470,2,0,0
2516,10471,1,0,0
2517,10472,1,0,0
2518,10473,1,0,0
2519,10474,0,0,1
2520,10475,0,0,1
2521,10476,0,1,1
2522,10477,0,0,1
2523,10560,1,0,0
2524,10561,2,0,0
2525,10562,2,0,0
2526,10563,3,0,0
2527,10564,3,0,0
2528,10565,5,0,0
2529,10566,5,0,0
2530,10567,5,0,0
2531,10568,6,0,0
2532,10569,6,0,0
2533,10570,7,0,0
2534,10571,9,0,0
2535,10572,10,0,0
2536,10573,10,0,0
2537,10574,12,0,0
2538,10575,12,0,0
2539,10576,12,0,0
2540,10577,15,0,0
2541,10578,15,0,0
2542,10579,16,0,0
2543,10580,18,0,0
2544,10581,19,0,0
2545,10582,19,0,0
2546,10583,21,0,0
2547,10584,21,0,0
2548,10585,22,0,0
2549,10586,24,0,0
2550,10587,25,0,0
2551,10588,25,0,0
2552,10589,25,0,0
2553,10590,26,0,0
2554,10591,27,0,0
2555,10592,28,0,0
2556,10593,28,0,0
2557,10594,29,0,0
2558,10595,30,0,0
2559,10596,31,0,0
2560,10597,31,0,0
2561,10598,33,0,0
2562,10599,33,0,0
2563,10600,34,0,0
2564,10601,35,0,0
2565,10602,35,0,0
2566,10603,35,0,0
2567,10604,35,0,0
2568,10605,35,0,0
2569,10606,36,0,0
2570,10607,35,0,0
2571,10608,35,0,0
2572,10609,36,0,0
2573,10610,36,0,0
2574,10611,36,0,0
2575,10612,36,0,0
2576,10613,36,0,0
2577,10614,36,0,0
2578,10615,36,0,0
2579,10616,36,0,0
2580,10617,36,0,0
2581,10618,36,0,0
2582,10619,36,0,0
2583,10620,36,0,0
2584,10621,36,0,0
2585,10622,35,0,0
2586,10623,35,0,0
2587,10624,35,0,0
2588,10625,36,0,0
2589,10626,31,0,0
2590,10627,31,0,0
2591,10628,31,0,0
2592,10629,31,0,0
2593,10630,30,0,0
2594,10631,31,0,0
2595,10632,31,0,0
2596,10633,30,0,0
2597,10634,30,0,0
2598,10635,30,0,0
2599,10636,29,0,0
2600,10637,27,0,0
2601,10638,27,0,0
2602,10639,26,0,0
2603,10640,25,0,0
2604,10641,24,0,0
2605,10642,23,0,0
2606,10643,23,0,0
2607,10644,21,0,0
2608,10645,20,0,0
2609,10646,18,0,0
2610,10647,16,0,0
2611,10648,15,0,0
2612,10649,14,0,0
2613,10650,12,0,0
2614,10651,11,0,0
2615,10652,10,0,0
2616,10653,9,0,0
2617,10654,8,0,0
2618,10655,8,0,0
2619,10656,7,0,0
2620,10657,6,0,0
2621,10658,6,0,0
2622,10659,5,0,0
2623,10660,4,0,0
2624,10661,3,0,0
2625,10662,3,0,0
2626,10663,2,0,0
2627,10664,2,0,0
2628,10665,2,0,0
2629,10666,1,0,0
2630,10667,1,0,0
2631,10668,1,0,0
2632,10669,0,2,1
2633,10670,0,1,1
2634,10671,0,1,1
2635,10752,0,2,1
2636,10753,1,0,0
2637,10754,1,0,0
2638,10755,2,0,0
2639,10756,2,0,0
2640,10757,4,0,0
2641,10758,4,0,0
2642,10759,4,0,0
2643,10760,5,0,0
2644,10761,5,0,0
2645,10762,6,0,0
2646,10763,8,0,0
2647,10764,9,0,0
2648,10765,9,0,0
2649,10766,11,0,0
2650,10767,11,0,0
2651,10768,11,0,0
2652,10769,14,0,0
2653,10770,14,0,0
2654,10771,15,0,0
2655,10772,17,0,0
2656,10773,18,0,0
2657,10774,18,0,0
2658,10775,20,0,0
2659,10776,20,0,0
2660,10777,21,0,0
2661,10778,23,0,0
2662,10779,24,0,0
2663,10780,24,0,0
2664,10781,24,0,0
2665,10782,25,0,0
2666,10783,26,0,0
2667,10784,27,0,0
2668,10785,27,0,0
2669,10786,28,0,0
2670,10787,29,0,0
2671,10788,30,0,0
2672,10789,30,0,0
2673,10790,32,0,0
2674,10791,32,0,0
2675,10792,33,0,0
2676,10793,34,0,0
2677,10794,34,0,0
2678,10795,34,0,0
2679,10796,34,0,0
2680,10797,34,0,0
2681,10798,35,0,0
2682,10799,34,0,0
2683,10800,34,0,0
2684,10801,35,0,0
2685,10802,35,0,0
2686,10803,35,0,0
2687,10804,35,0,0
2688,10805,35,0,0
2689,10806,35,0,0
2690,10807,35,0,0
2691,10808,35,0,0
2692,10809,35,0,0
2693,10810,35,0,0
2694,10811,35,0,0
2695,10812,35,0,0
2696,10813,35,0,0
2697,10814,34,0,0
2698,10815,34,0,0
2699,10816,34,0,0
2700,10817,35,0,0
2701,10818,36,0,0
2702,10819,36,0,0
2703,10820,36,0,0
2704,10821,36,0,0
2705,10822,31,0,0
2706,10823,32,0,0
2707,10824,32,0,0
2708,10825,31,0,0
2709,10826,31,0,0
2710,10827,31,0,0
2711,10828,30,0,0
2712,10829,28,0,0
2713,10830,28,0,0
2714,10831,27,0,0
2715,10832,26,0,0
2716,10833,25,0,0
2717,10834,24,0,0
2718,10835,24,0,0
2719,10836,22,0,0
2720,10837,21,0,0
2721,10838,19,0,0
2722,10839,17,0,0
2723,10840,16,0,0
2724,10841,15,0,0
2725,10842,13,0,0
2726,10843,12,0,0
2727,10844,11,0,0
2728,10845,10,0,0
2729,10846,9,0,0
2730,10847,9,0,0
2731,10848,8,0,0
2732,10849,7,0,0
2733,10850,7,0,0
2734,10851,6,0,0
2735,10852,5,0,0
2736,10853,4,0,0
2737,10854,4,0,0
2738,10855,3,0,0
2739,10856,3,0,0
2740,10857,3,0,0
2741,10858,2,0,0
2742,10859,2,0,0
2743,10860,2,0,0
2744,10861,1,0,0
2745,10862,1,0,0
2746,10863,0,0,1
2747,10864,0,1,1
2748,10865,0,3,1
2749,10866,0,0,1
2750,10944,0,0,1
2751,10945,0,2,1
2752,10946,0,0,1
2753,10947,1,0,0
2754,10948,1,0,0
2755,10949,3,0,0
2756,10950,3,0,0
2757,10951,3,0,0
2758,10952,4,0,0
2759,10953,4,0,0
2760,10954,5,0,0
2761,10955,7,0,0
2762,10956,8,0,0
2763,10957,8,0,0
2764,10958,10,0,0
2765,10959,10,0,0
2766,10960,10,0,0
2767,10961,13,0,0
2768,10962,13,0,0
2769,10963,14,0,0
2770,10964,16,0,0
2771,10965,17,0,0
2772,10966,17,0,0
2773,10967,19,0,0
2774,10968,19,0,0
2775,10969,20,0,0
2776,10970,22,0,0
2777,10971,23,0,0
2778,10972,23,0,0
2779,10973,23,0,0
2780,10974,24,0,0
2781,10975,25,0,0
2782,10976,26,0,0
2783,10977,26,0,0
2784,10978,27,0,0
2785,10979,28,0,0
2786,10980,29,0,0
2787,10981,29,0,0
2788,10982,31,0,0
2789,10983,31,0,0
2790,10984,32,0,0
2791,10985,33,0,0
2792,10986,33,0,0
2793,10987,33,0,0
2794,10988,33,0,0
2795,10989,33,0,0
2796,10990,34,0,0
2797,10991,33,0,0
2798,10992,33,0,0
2799,10993,34,0,0
2800,10994,34,0,0
2801,10995,34,0,0
2802,10996,34,0,0
2803,10997,34,0,0
2804,10998,34,0,0
2805,10999,34,0,0
2806,11000,34,0,0
2807,11001,34,0,0
2808,11002,34,0,0
2809,11003,34,0,0
2810,11004,34,0,0
2811,11005,34,0,0
2812,11006,33,0,0
2813,11007,33,0,0
2814,11008,33,0,0
2815,11009,34,0,0
2816,11010,35,0,0
2817,11011,35,0,0
2818,11012,35,0,0
2819,11013,35,0,0
2820,11014,35,0,0
2821,11015,37,0,0
2822,11016,37,0,0
2823,11017,32,0,0
2824,11018,32,0,0
2825,11019,32,0,0
2826,11020,31,0,0
2827,11021,29,0,0
2828,11022,29,0,0
2829,11023,28,0,0
2830,11024,27,0,0
2831,11025,26,0,0
2832,11026,25,0,0
2833,11027,25,0,0
2834,11028,23,0,0
2835,11029,22,0,0
2836,11030,20,0,0
2837,11031,18,0,0
2838,11032,17,0,0
2839,11033,16,0,0
2840,11034,14,0,0
2841,11035,13,0,0
2842,11036,12,0,0
2843,11037,11,0,0
2844,11038,10,0,0
2845,11039,10,0,0
2846,11040,9,0,0
2847,11041,8,0,0
2848,11042,8,0,0
2849,11043,7,0,0
2850,11044,6,0,0
2851,11045,5,0,0
2852,11046,5,0,0
2853,11047,4,0,0
2854,11048,4,0,0
2855,11049,4,0,0
2856,11050,3,0,0
2857,11051,3,0,0
2858,11052,3,0,0
2859,11053,2,0,0
2860,11054,2,0,0
2861,11055,1,0,0
2862,11056,1,0,0
2863,11057,1,0,0
2864,11058,0,2,1
2865,11059,0,0,1
2866,11060,0,1,1
2867,11061,0,0,1
2868,11138,0,0,1
2869,11139,0,2,1
2870,11140,0,1,1
2871,11141,1,0,0
2872,11142,1,0,0
2873,11143,1,0,0
2874,11144,2,0,0
2875,11145,2,0,0
2876,11146,3,0,0
2877,11147,3,0,0
2878,11148,4,0,0
2879,11149,4,0,0
2880,11150,6,0,0
2881,11151,6,0,0
2882,11152,6,0,0
2883,11153,9,0,0
2884,11154,9,0,0
2885,11155,10,0,0
2886,11156,11,0,0
2887,11157,12,0,0
2888,11158,12,0,0
2889,11159,15,0,0
2890,11160,15,0,0
2891,11161,16,0,0
2892,11162,17,0,0
2893,11163,18,0,0
2894,11164,18,0,0
2895,11165,19,0,0
2896,11166,20,0,0
2897,11167,21,0,0
2898,11168,23,0,0
2899,11169,23,0,0
2900,11170,24,0,0
2901,11171,25,0,0
2902,11172,26,0,0
2903,11173,26,0,0
2904,11174,29,0,0
2905,11175,29,0,0
2906,11176,30,0,0
2907,11177,31,0,0
2908,11178,31,0,0
2909,11179,31,0,0
2910,11180,31,0,0
2911,11181,31,0,0
2912,11182,32,0,0
2913,11183,32,0,0
2914,11184,32,0,0
2915,11185,33,0,0
2916,11186,33,0,0
2917,11187,33,0,0
2918,11188,33,0,0
2919,11189,33,0,0
2920,11190,33,0,0
2921,11191,33,0,0
2922,11192,33,0,0
2923,11193,33,0,0
2924,11194,33,0,0
2925,11195,32,0,0
2926,11196,32,0,0
2927,11197,32,0,0
2928,11198,32,0,0
2929,11199,32,0,0
2930,11200,32,0,0
2931,11201,33,0,0
2932,11202,34,0,0
2933,11203,34,0,0
2934,11204,34,0,0
2935,11205,34,0,0
2936,11206,34,0,0
2937,11207,36,0,0
2938,11208,36,0,0
2939,11209,36,0,0
2940,11210,36,0,0
2941,11211,36,0,0
2942,11212,32,0,0
2943,11213,30,0,0
2944,11214,30,0,0
2945,11215,29,0,0
2946,11216,28,0,0
2947,11217,27,0,0
2948,11218,26,0,0
2949,11219,25,0,0
2950,11220,23,0,0
2951,11221,22,0,0
2952,11222,20,0,0
2953,11223,18,0,0
2954,11224,17,0,0
2955,11225,16,0,0
2956,11226,15,0,0
2957,11227,14,0,0
2958,11228,13,0,0
2959,11229,13,0,0
2960,11230,12,0,0
2961,11231,12,0,0
2962,11232,10,0,0
2963,11233,10,0,0
2964,11234,10,0,0
2965,11235,8,0,0
2966,11236,7,0,0
2967,11237,6,0,0
2968,11238,6,0,0
2969,11239,5,0,0
2970,11240,5,0,0
2971,11241,5,0,0
2972,11242,4,0,0
2973,11243,4,0,0
2974,11244,4,0,0
2975,11245,3,0,0
2976,11246,3,0,0
2977,11247,2,0,0
2978,11248,2,0,0
2979,11249,2,0,0
2980,11250,1,0,0
2981,11251,1,0,0
2982,11252,1,0,0
2983,11253,0,0,1
2984,11254,0,0,1
2985,11255,0,3,1
2986,11333,0,1,1
2987,11334,0,0,1
2988,11335,0,0,1
2989,11336,1,0,0
2990,11337,1,0,0
2991,11338,2,0,0
2992,11339,2,0,0
2993,11340,3,0,0
2994,11341,3,0,0
2995,11342,5,0,0
2996,11343,5,0,0
2997,11344,5,0,0
2998,11345,8,0,0
2999,11346,8,0,0
3000,11347,9,0,0
3001,11348,10,0,0
3002,11349,11,0,0
3003,11350,11,0,0
3004,11351,14,0,0
3005,11352,14,0,0
3006,11353,15,0,0
3007,11354,16,0,0
3008,11355,17,0,0
3009,11356,17,0,0
3010,11357,18,0,0
3011,11358,19,0,0
3012,11359,20,0,0
3013,11360,22,0,0
3014,11361,22,0,0
3015,11362,23,0,0
3016,11363,24,0,0
3017,11364,25,0,0
3018,11365,25,0,0
3019,11366,28,0,0
3020,11367,28,0,0
3021,11368,29,0,0
3022,11369,30,0,0
3023,11370,30,0,0
3024,11371,30,0,0
3025,11372,30,0,0
3026,11373,30,0,0
3027,11374,31,0,0
3028,11375,31,0,0
3029,11376,31,0,0
3030,11377,32,0,0
3031,11378,32,0,0
3032,11379,32,0,0
3033,11380,32,0,0
3034,11381,32,0,0
3035,11382,32,0,0
3036,11383,32,0,0
3037,11384,32,0,0
3038,11385,32,0,0
3039,11386,32,0,0
3040,11387,31,0,0
3041,11388,31,0,0
3042,11389,31,0,0
3043,11390,31,0,0
3044,11391,31,0,0
3045,11392,31,0,0
3046,11393,32,0,0
3047,11394,33,0,0
3048,11395,33,0,0
3049,11396,33,0,0
3050,11397,33,0,0
3051,11398,33,0,0
3052,11399,35,0,0
3053,11400,35,0,0
3054,11401,35,0,0
3055,11402,35,0,0
3056,11403,35,0,0
3057,11404,35,0,0
3058,11405,36,0,0
3059,11406,31,0,0
3060,11407,30,0,0
3061,11408,29,0,0
3062,11409,28,0,0
3063,11410,27,0,0
3064,11411,26,0,0
3065,11412,24,0,0
3066,11413,23,0,0
3067,11414,21,0,0
3068,11415,19,0,0
3069,11416,18,0,0
3070,11417,17,0,0
3071,11418,16,0,0
3072,11419,15,0,0
3073,11420,14,0,0
3074,11421,14,0,0
3075,11422,13,0,0
3076,11423,13,0,0
3077,11424,11,0,0
3078,11425,11,0,0
3079,11426,11,0,0
3080,11427,9,0,0
3081,11428,8,0,0
3082,11429,7,0,0
3083,11430,7,0,0
3084,11431,6,0,0
3085,11432,6,0,0
3086,11433,6,0,0
